StoreID,Campaign,Sales
147,Version Zero,3084.97
148,Version Zero,3314.47
149,Version Zero,2463.6
150,Version Zero,2752.78
151,Version Zero,1861.12
152,Version Zero,1849.42
153,Version Zero,2046.99
154,Version Zero,3443.25
155,Version Zero,2874.87
156,Version Zero,2084.41
157,Version Zero,2801.59
158,Version Zero,2826.01
159,Version Zero,3608.1
160,Version Zero,2894.71
161,Version Zero,2459.8
162,Version Zero,2700.33
163,Version Zero,2722.57
164,Version Zero,2887.89
165,Version Zero,2457.64
166,Version Zero,1493.66
167,Version Zero,3194.82
168,Version Zero,3299.42
169,Version Zero,4453.13
170,Version Zero,3868.68
171,Version Zero,4098.86
172,Version Zero,3387.73
173,Version Zero,3695.88
174,Version Zero,3910.06
175,Version Zero,4051.95
176,Version Zero,4513.08
177,Version Zero,4873.43
178,Version Zero,2798.56
179,Version Zero,3593.14
180,Version Zero,4606.12
181,Version Zero,3535.62
182,Version Zero,3126.84
183,Version Zero,3461.19
184,Version Zero,2586.69
185,Version Zero,3500.24
186,Version Zero,3132.09
187,Version Zero,3359.89
188,Version Zero,2403.5
189,Version Zero,2657.58
190,Version Zero,1774.4
191,Version Zero,2556
192,Version Zero,1698.24
193,Version Zero,3089.73
194,Version Zero,1624.19
195,Version Zero,1824.92
196,Version Zero,3004.61
197,Version Zero,1668.31
198,Version Zero,1933.19
199,Version Zero,2781.63
200,Version Zero,2790.95
1,Version A,3257.05
2,Version C,3058.94
3,Version C,3680.85
4,Version C,4080.5
5,Version C,3039.54
6,Version C,2504
7,Version B,3530.27
8,Version A,3776.59
9,Version B,2528.79
10,Version A,3200.25
12,Version A,2237.69
13,Version A,3492.97
14,Version B,2400.11
15,Version A,2409.56
16,Version A,2386.85
17,Version A,3906.17
18,Version A,1861.27
19,Version B,2121.8
20,Version A,3326.7
21,Version C,3874.8
22,Version A,2940.05
23,Version A,2789.55
24,Version A,3045.91
25,Version A,2897.28
26,Version A,1936.14
27,Version A,2677.45
28,Version C,2653.98
29,Version A,4078.87
30,Version B,2789.88
31,Version B,3260.17
32,Version B,3113.9
33,Version C,3027.98
34,Version C,3270.08
35,Version C,3340.25
36,Version B,3011.48
37,Version B,4397
38,Version C,3539.2
39,Version C,2952.29
40,Version C,4363.55
41,Version C,3546.22
42,Version B,4530.79
43,Version C,3676.68
44,Version B,3520.65
45,Version B,2926.11
46,Version C,3649.38
47,Version C,3097.23
48,Version A,2773.88
49,Version C,3207.88
50,Version B,3035.53
51,Version C,3338.46
52,Version C,3152.04
53,Version B,4694.09
54,Version B,3207.1
55,Version B,4155.41
56,Version A,3961.89
57,Version B,3386.18
58,Version C,4520.92
59,Version B,3703.31
60,Version A,3284.93
61,Version B,3856.54
62,Version C,3091.13
63,Version C,3851.21
64,Version B,3637.03
65,Version A,3814.01
66,Version B,4486.16
67,Version B,5160.48
68,Version B,3183.22
69,Version B,3574.97
70,Version B,3935.84
71,Version C,3986.16
72,Version B,2511.72
73,Version A,3334.21
74,Version B,3457.09
75,Version B,3157.22
76,Version C,3519.34
77,Version A,4476.4
78,Version C,3295.3
79,Version B,3782.05
80,Version C,3931.44
81,Version B,2795.27
82,Version B,3716.61
83,Version B,3881.81
84,Version B,3930.15
85,Version B,2870.51
86,Version C,3051.34
87,Version A,4683.38
88,Version A,3217.39
89,Version C,2876.89
90,Version B,3508.3
91,Version A,3854.06
92,Version C,3300.01
93,Version B,4972.8
94,Version C,3551.62
95,Version B,3035.36
96,Version B,2639.03
97,Version B,3914.34
98,Version C,3957.14
99,Version A,3858.9
100,Version Zero,3381.37
101,Version Zero,2046.63
102,Version Zero,3734.14
103,Version Zero,2278.87
104,Version Zero,3669
105,Version Zero,2543.02
106,Version Zero,1970.15
107,Version Zero,2022.47
108,Version Zero,2985.86
109,Version Zero,3052.86
110,Version Zero,3626.39
111,Version Zero,1702.46
112,Version Zero,1772.94
113,Version Zero,3135.53
114,Version Zero,2327.55
115,Version Zero,3664.45
116,Version Zero,2634.96
117,Version Zero,2577.65
118,Version Zero,1853.01
119,Version Zero,2634.59
120,Version Zero,2354.8
121,Version Zero,2685.66
122,Version Zero,3320.19
123,Version Zero,2536.98
124,Version Zero,3658.94
125,Version Zero,3512.32
126,Version Zero,2744.9
127,Version Zero,3391.62
128,Version Zero,2617.07
129,Version Zero,2084.74
130,Version Zero,2050.93
131,Version Zero,2717.49
132,Version Zero,1584.08
133,Version Zero,2298.61
134,Version Zero,2482.23
135,Version Zero,1892.45
136,Version Zero,2744.15
137,Version Zero,2807.91
138,Version Zero,3673.83
139,Version Zero,2518.21
140,Version Zero,2112.85
141,Version Zero,1773.75
142,Version Zero,2980.6
143,Version Zero,1887.07
144,Version Zero,2076.09
145,Version Zero,3002.85
146,Version Zero,2124.93
147,Version Zero,3660.1
148,Version Zero,3402.7
149,Version Zero,2249.24
150,Version Zero,2390.33
151,Version Zero,2844.48
152,Version Zero,2527.38
153,Version Zero,2509.91
154,Version Zero,3058.32
155,Version Zero,2320.87
156,Version Zero,2840.08
157,Version Zero,3426.73
158,Version Zero,3418.4
159,Version Zero,2989.04
160,Version Zero,3012.18
161,Version Zero,2586.42
162,Version Zero,2376.49
163,Version Zero,2039.86
164,Version Zero,2514.25
165,Version Zero,2856.45
166,Version Zero,2825.83
167,Version Zero,4637.92
168,Version Zero,3954.04
169,Version Zero,5166.98
170,Version Zero,3501.9
171,Version Zero,4416.72
172,Version Zero,4474.85
173,Version Zero,3952.95
174,Version Zero,2840.34
175,Version Zero,3390.12
176,Version Zero,3532.65
177,Version Zero,3289.13
178,Version Zero,3235.21
179,Version Zero,3134.5
180,Version Zero,4550.74
181,Version Zero,3201.86
182,Version Zero,3691.98
183,Version Zero,3938.02
184,Version Zero,2371.27
185,Version Zero,4957.83
186,Version Zero,2739.47
187,Version Zero,2777.67
188,Version Zero,2138.34
189,Version Zero,3039.43
190,Version Zero,2800.76
191,Version Zero,2726.46
192,Version Zero,3107.69
193,Version Zero,2531.81
194,Version Zero,2792.38
195,Version Zero,2244.63
196,Version Zero,2086.37
197,Version Zero,2555.36
198,Version Zero,2154.21
199,Version Zero,2505.59
200,Version Zero,3414.35
1,Version A,3813.72
2,Version C,4672.55
3,Version C,3093.37
4,Version C,4616.61
5,Version C,4017.98
6,Version C,3142.94
7,Version B,3183.92
8,Version A,3851.98
9,Version B,2056.86
10,Version A,2319.17
12,Version A,2283.92
13,Version A,2705.15
14,Version B,3576.52
15,Version A,2619.53
16,Version A,3122.49
17,Version A,3719.47
18,Version A,2105.22
19,Version B,2373.66
20,Version A,3272.18
21,Version C,2746.37
22,Version A,2845.32
23,Version A,2967.82
24,Version A,3301.39
25,Version A,2532.02
26,Version A,2444.95
27,Version A,3786.77
28,Version C,3277.97
29,Version A,4361.86
30,Version B,2938.04
31,Version B,4194.6
32,Version B,2966.12
33,Version C,2735.67
34,Version C,2786.66
35,Version C,3167.92
36,Version B,4120.42
37,Version B,3305.52
38,Version C,3981.03
39,Version C,4725.86
40,Version C,4545.33
41,Version C,3098.57
42,Version B,3679.91
43,Version C,4620.58
44,Version B,4125.88
45,Version B,3703.77
46,Version C,3725.98
47,Version C,3997.69
48,Version A,3236.09
49,Version C,3728.35
50,Version B,3966.54
51,Version C,3607.72
52,Version C,3091.28
53,Version B,3986.81
54,Version B,3752.14
55,Version B,4143.96
56,Version A,3689
57,Version B,3444.22
58,Version C,3417.99
59,Version B,3220.05
60,Version A,4147.04
61,Version B,3030.34
62,Version C,3684.18
63,Version C,4443.39
64,Version B,4870.59
65,Version A,3873.6
66,Version B,4662.53
67,Version B,4493.46
68,Version B,2940.2
69,Version B,3567.14
70,Version B,4602.87
71,Version C,3930.86
72,Version B,3939.86
73,Version A,4995.37
74,Version B,3562.26
75,Version B,3427.95
76,Version C,3049.03
77,Version A,3597.94
78,Version C,2936.41
79,Version B,2765.29
80,Version C,4228.69
81,Version B,2909.78
82,Version B,4342.13
83,Version B,4818.85
84,Version B,4044.13
85,Version B,3500.87
86,Version C,3598.74
87,Version A,4623.74
88,Version A,4219.98
89,Version C,3905.23
90,Version B,4347.02
91,Version A,3636.51
92,Version C,2899.13
93,Version B,4596.49
94,Version C,3998.06
95,Version B,3828.56
96,Version B,3318.95
97,Version B,3469.53
98,Version C,3158.47
99,Version A,2723.32
100,Version Zero,3730.11
101,Version Zero,2432.37
102,Version Zero,3142.94
103,Version Zero,2954.05
104,Version Zero,2936.26
105,Version Zero,2285.22
106,Version Zero,2654.55
107,Version Zero,1924.26
108,Version Zero,3266.97
109,Version Zero,3934.48
110,Version Zero,2411.05
111,Version Zero,3084.54
112,Version Zero,2916.71
113,Version Zero,2384.17
114,Version Zero,2974.21
115,Version Zero,2763.95
116,Version Zero,2521.48
117,Version Zero,3020.35
118,Version Zero,2518.22
119,Version Zero,2607.57
120,Version Zero,3047.51
121,Version Zero,2228.22
122,Version Zero,3704.84
123,Version Zero,3032.02
124,Version Zero,2532.04
125,Version Zero,2728.26
126,Version Zero,3264.01
127,Version Zero,2701.52
128,Version Zero,2613.76
129,Version Zero,2508.62
130,Version Zero,2522.47
131,Version Zero,3616.56
132,Version Zero,1809.36
133,Version Zero,2667.09
134,Version Zero,2866.44
135,Version Zero,3466.42
136,Version Zero,3638.43
137,Version Zero,3182.83
138,Version Zero,3544.28
139,Version Zero,2906.03
140,Version Zero,2564.62
141,Version Zero,2350.91
142,Version Zero,2334.06
143,Version Zero,2025.67
144,Version Zero,3047.81
145,Version Zero,2887.26
146,Version Zero,1985.85
147,Version Zero,4196.5
148,Version Zero,2578.35
149,Version Zero,2430.58
150,Version Zero,2174.45
151,Version Zero,2622.2
152,Version Zero,1936.43
153,Version Zero,2969.74
154,Version Zero,3027.94
155,Version Zero,2332.87
156,Version Zero,2536.97
157,Version Zero,2290.62
158,Version Zero,3873.87
159,Version Zero,3909.93
160,Version Zero,2244.95
161,Version Zero,2526.52
162,Version Zero,2097.72
163,Version Zero,2613.92
164,Version Zero,2827.31
165,Version Zero,2330.08
166,Version Zero,1870.21
167,Version Zero,3676.58
168,Version Zero,4269.87
169,Version Zero,4994.71
170,Version Zero,3559.66
171,Version Zero,3531.22
172,Version Zero,4510.25
173,Version Zero,3392.42
174,Version Zero,2980.18
175,Version Zero,3620.44
176,Version Zero,5314.49
177,Version Zero,4623.67
178,Version Zero,3881.66
179,Version Zero,4202.88
180,Version Zero,3675.56
181,Version Zero,3436.73
182,Version Zero,3353.71
183,Version Zero,3976.65
184,Version Zero,3618.31
185,Version Zero,4144.42
186,Version Zero,3555.08
187,Version Zero,2226.74
188,Version Zero,2181.46
189,Version Zero,2567.38
190,Version Zero,2941.58
191,Version Zero,2728.76
192,Version Zero,3057.55
193,Version Zero,3059.84
194,Version Zero,2244.72
195,Version Zero,2654.03
196,Version Zero,3246.65
197,Version Zero,3144.19
198,Version Zero,1883.73
199,Version Zero,2346.27
200,Version Zero,3126.92
1,Version A,3473.38
2,Version C,4395.09
3,Version C,4219.86
4,Version C,4199.38
5,Version C,3178.01
6,Version C,2994.67
7,Version B,3718.05
8,Version A,2690.52
9,Version B,2711.81
10,Version A,4243.83
12,Version A,2402.45
13,Version A,4313.8
14,Version B,3120.5
15,Version A,3428.05
16,Version A,3333.18
17,Version A,3281.56
18,Version A,3458.41
19,Version B,2652.87
20,Version A,2778.85
21,Version C,3902.85
22,Version A,2195.9
23,Version A,3855.2
24,Version A,3679.84
25,Version A,3564.37
26,Version A,2391.87
27,Version A,3010.44
28,Version C,3406.19
29,Version A,3714.61
30,Version B,3992.99
31,Version B,3908.12
32,Version B,4234.86
33,Version C,3494.96
34,Version C,3596.91
35,Version C,4210.17
36,Version B,4392.51
37,Version B,4331.03
38,Version C,3617.14
39,Version C,4534.27
40,Version C,3972.69
41,Version C,4082.51
42,Version B,4386.23
43,Version C,5129
44,Version B,3973.2
45,Version B,4097.67
46,Version C,3147.26
47,Version C,3418.17
48,Version A,2983.69
49,Version C,3016
50,Version B,3086.34
51,Version C,4156.11
52,Version C,3218.28
53,Version B,4685.05
54,Version B,3927.85
55,Version B,3485.38
56,Version A,3580.75
57,Version B,3583.68
58,Version C,4543.26
59,Version B,3200
60,Version A,4035.9
61,Version B,2942.22
62,Version C,3193.57
63,Version C,4555.74
64,Version B,3949.29
65,Version A,3019.77
66,Version B,4792.86
67,Version B,3724.23
68,Version B,4458.63
69,Version B,3494.87
70,Version B,3946.08
71,Version C,4129.72
72,Version B,3294.41
73,Version A,5335.24
74,Version B,3290.58
75,Version B,2915.9
76,Version C,3044.47
77,Version A,4066.29
78,Version C,3750.87
79,Version B,3491.49
80,Version C,4188.52
81,Version B,4376.43
82,Version B,4756.86
83,Version B,3460.2
84,Version B,4432.92
85,Version B,2979.09
86,Version C,3314.5
87,Version A,3557.41
88,Version A,4153.98
89,Version C,2927.49
90,Version B,3571.08
91,Version A,3899.18
92,Version C,3915.22
93,Version B,4052.06
94,Version C,3769.41
95,Version B,3497.1
96,Version B,3934.02
97,Version B,3383.71
98,Version C,3458.97
99,Version A,3663.88
100,Version Zero,3721.71
101,Version Zero,2704.49
102,Version Zero,2686.49
103,Version Zero,3045.09
104,Version Zero,2599.14
105,Version Zero,3968.93
106,Version Zero,3725.99
107,Version Zero,3440.3
108,Version Zero,2409.74
109,Version Zero,4432.71
110,Version Zero,3064.85
111,Version Zero,3053.75
112,Version Zero,2718.03
113,Version Zero,3347.82
114,Version Zero,3529.92
115,Version Zero,4374.5
116,Version Zero,3668.25
117,Version Zero,2757.89
118,Version Zero,3378.67
119,Version Zero,2926.21
120,Version Zero,2622.73
121,Version Zero,3216.28
122,Version Zero,3042.79
123,Version Zero,3439.22
124,Version Zero,2894.64
125,Version Zero,4407.72
126,Version Zero,3861.95
127,Version Zero,3044.01
128,Version Zero,2290.45
129,Version Zero,2635.88
130,Version Zero,3662.83
131,Version Zero,4138.12
132,Version Zero,3057.79
133,Version Zero,3915.57
134,Version Zero,2721.15
135,Version Zero,3886.08
136,Version Zero,2943.02
137,Version Zero,3851.63
138,Version Zero,3267.32
139,Version Zero,2281.72
140,Version Zero,2685.53
141,Version Zero,3235.7
142,Version Zero,3180.42
143,Version Zero,3581.38
144,Version Zero,3018.43
145,Version Zero,3376.25
146,Version Zero,3103.02
147,Version Zero,3609.89
148,Version Zero,3194.91
149,Version Zero,3091.64
150,Version Zero,2050.64
151,Version Zero,3246.82
152,Version Zero,2198.64
153,Version Zero,3510.18
154,Version Zero,3074.36
155,Version Zero,3461.65
156,Version Zero,2914.87
157,Version Zero,3174.56
158,Version Zero,3089.28
159,Version Zero,4110.08
160,Version Zero,2617.84
161,Version Zero,3394.82
162,Version Zero,2975.38
163,Version Zero,3401.24
164,Version Zero,2911.69
165,Version Zero,2796.55
166,Version Zero,2560.39
167,Version Zero,3963.04
168,Version Zero,3234.83
169,Version Zero,4851.65
170,Version Zero,3017.78
171,Version Zero,3882.65
172,Version Zero,3564.34
173,Version Zero,3321.46
174,Version Zero,3338.56
175,Version Zero,3187.52
176,Version Zero,5261.98
177,Version Zero,3715.5
178,Version Zero,2934.47
179,Version Zero,3714.24
180,Version Zero,3484.48
181,Version Zero,4490.71
182,Version Zero,4369.18
183,Version Zero,4385.41
184,Version Zero,3120.84
185,Version Zero,4047.19
186,Version Zero,4151.94
187,Version Zero,3770.86
188,Version Zero,2934.03
189,Version Zero,2355.97
190,Version Zero,3827.6
191,Version Zero,3559.35
192,Version Zero,3256.95
193,Version Zero,3326.38
194,Version Zero,2848.27
195,Version Zero,2958.79
196,Version Zero,2536.36
197,Version Zero,3742.08
198,Version Zero,2887.96
199,Version Zero,4009.93
200,Version Zero,3614.79
1,Version A,2706.13
2,Version C,4245.31
3,Version C,3807.97
4,Version C,3433.02
5,Version C,3445.32
6,Version C,2446.79
7,Version B,3864.33
8,Version A,3636.85
9,Version B,2529.62
10,Version A,3945.53
12,Version A,2876.63
13,Version A,2509.03
14,Version B,2717.3
15,Version A,3157.1
16,Version A,2359.5
17,Version A,3506.84
18,Version A,2187.48
19,Version B,2366.52
20,Version A,3676
21,Version C,2404.56
22,Version A,2377.65
23,Version A,2554.9
24,Version A,3479.52
25,Version A,2387.18
26,Version A,2780.44
27,Version A,3919.59
28,Version C,3615.51
29,Version A,3586.9
30,Version B,2622.03
31,Version B,4598.58
32,Version B,3152.43
33,Version C,3196.43
34,Version C,3592.28
35,Version C,2948.74
36,Version B,3861.86
37,Version B,4108.32
38,Version C,3086.25
39,Version C,3582.92
40,Version C,3947.37
41,Version C,3204.37
42,Version B,3610.5
43,Version C,3680.4
44,Version B,4577.85
45,Version B,3991.31
46,Version C,3259.91
47,Version C,3304.35
48,Version A,3553.77
49,Version C,2854.84
50,Version B,3942.89
51,Version C,3916.11
52,Version C,2540.73
53,Version B,3865.6
54,Version B,3438.22
55,Version B,3366.89
56,Version A,3751.59
57,Version B,4444.63
58,Version C,4041.41
59,Version B,2483.86
60,Version A,3750.31
61,Version B,3264.33
62,Version C,3502.8
63,Version C,3229.95
64,Version B,4237.82
65,Version A,3354.84
66,Version B,4823.2
67,Version B,3194.59
68,Version B,3396.27
69,Version B,3324.4
70,Version B,3072.95
71,Version C,2658.04
72,Version B,3260.84
73,Version A,3552.58
74,Version B,3102.07
75,Version B,3201.11
76,Version C,2903
77,Version A,3989.73
78,Version C,3473.05
79,Version B,3954.87
80,Version C,3810.33
81,Version B,3555.63
82,Version B,4484.26
83,Version B,4345.82
84,Version B,4567.69
85,Version B,2846.26
86,Version C,2967.18
87,Version A,3142.45
88,Version A,3445.49
89,Version C,3333.21
90,Version B,3550.75
91,Version A,2779.87
92,Version C,3573.27
93,Version B,4059.32
94,Version C,3636.92
95,Version B,3374.61
96,Version B,3162.58
97,Version B,3508.1
98,Version C,3574.57
99,Version A,3730.95
100,Version Zero,3200.29
101,Version Zero,3356.91
102,Version Zero,3091.48
103,Version Zero,2382.96
104,Version Zero,2279.1
105,Version Zero,3548.02
106,Version Zero,3167.91
107,Version Zero,3345.43
108,Version Zero,2272.59
109,Version Zero,4153.45
110,Version Zero,3820.84
111,Version Zero,2174.28
112,Version Zero,1844.27
113,Version Zero,2933.08
114,Version Zero,2302.86
115,Version Zero,3041.19
116,Version Zero,2181.21
117,Version Zero,3819.11
118,Version Zero,2321.46
119,Version Zero,2270.57
120,Version Zero,2172.89
121,Version Zero,2073.64
122,Version Zero,2291.69
123,Version Zero,2548.39
124,Version Zero,3392.51
125,Version Zero,2953.33
126,Version Zero,2941.2
127,Version Zero,2324.02
128,Version Zero,2181.79
129,Version Zero,3067.05
130,Version Zero,2592.02
131,Version Zero,4178.26
132,Version Zero,2354.14
133,Version Zero,2501.98
134,Version Zero,2822.43
135,Version Zero,3540.25
136,Version Zero,2589.19
137,Version Zero,2326.13
138,Version Zero,3524.97
139,Version Zero,2921.9
140,Version Zero,3321.49
141,Version Zero,2847.56
142,Version Zero,1830.24
143,Version Zero,3026.55
144,Version Zero,1952.04
145,Version Zero,2889.04
146,Version Zero,2703.06
147,Version Zero,2628.32
148,Version Zero,3385.4
149,Version Zero,2694.19
150,Version Zero,2088.84
151,Version Zero,2679.62
152,Version Zero,3298.94
153,Version Zero,2284.85
154,Version Zero,3242
155,Version Zero,4014.93
156,Version Zero,1763.34
157,Version Zero,3361.67
158,Version Zero,3367.31
159,Version Zero,3317.83
160,Version Zero,3895.18
161,Version Zero,2779.19
162,Version Zero,2642.33
163,Version Zero,2592.97
164,Version Zero,2439.37
165,Version Zero,2030.71
166,Version Zero,1833.71
167,Version Zero,3987.32
168,Version Zero,3148.48
169,Version Zero,4836.82
170,Version Zero,3133.62
171,Version Zero,3764.99
172,Version Zero,4368.62
173,Version Zero,3028.95
174,Version Zero,2814.61
175,Version Zero,4144.66
176,Version Zero,3922.5
177,Version Zero,3237.72
178,Version Zero,3012.51
179,Version Zero,2839.52
180,Version Zero,3246.95
181,Version Zero,3066.18
182,Version Zero,3642.82
183,Version Zero,3714.31
184,Version Zero,2692.18
185,Version Zero,3881.32
186,Version Zero,3027.82
187,Version Zero,2687.29
188,Version Zero,3121.99
189,Version Zero,2406.18
190,Version Zero,2132.73
191,Version Zero,2659.38
192,Version Zero,2441.61
193,Version Zero,2542.33
194,Version Zero,2064.44
195,Version Zero,2066.58
196,Version Zero,2917.33
197,Version Zero,2517.78
198,Version Zero,2787.93
199,Version Zero,3138.4
200,Version Zero,2950.15
1,Version A,3153.14
2,Version C,4415.92
3,Version C,2929.9
4,Version C,3921.57
5,Version C,2862.72
6,Version C,3634.5
7,Version B,3424.61
8,Version A,1864.25
9,Version B,2448.33
10,Version A,2360.22
12,Version A,1571.97
13,Version A,3439.04
14,Version B,2885.05
15,Version A,2422.54
16,Version A,1722.05
17,Version A,2642.05
18,Version A,1661.45
19,Version B,2157.55
20,Version A,2142.94
21,Version C,2998.15
22,Version A,2296.39
23,Version A,2034.4
24,Version A,1838.86
25,Version A,2463.15
26,Version A,1494.95
27,Version A,2293.44
28,Version C,3490.77
29,Version A,3491.54
30,Version B,3191.9
31,Version B,4566.76
32,Version B,3670.81
33,Version C,2577.3
34,Version C,3014.48
35,Version C,2714.5
36,Version B,4202.48
37,Version B,3918.55
38,Version C,2799.2
39,Version C,3221.5
40,Version C,4434.25
41,Version C,3796.4
42,Version B,3283.42
43,Version C,4642.32
44,Version B,4172.12
45,Version B,2842.73
46,Version C,3497.42
47,Version C,3615.64
48,Version A,3242.16
49,Version C,3055.51
50,Version B,3557.22
51,Version C,3202.95
52,Version C,2516.89
53,Version B,4535.46
54,Version B,2608.66
55,Version B,3405.99
56,Version A,4200.21
57,Version B,3620.39
58,Version C,3200.44
59,Version B,3642.18
60,Version A,4442.98
61,Version B,2940.94
62,Version C,3113.97
63,Version C,3117.68
64,Version B,2842.54
65,Version A,2732.81
66,Version B,3982.14
67,Version B,3477.11
68,Version B,3722.48
69,Version B,3897.42
70,Version B,4243.44
71,Version C,3581.31
72,Version B,3480.89
73,Version A,3136.68
74,Version B,3215.35
75,Version B,3007.59
76,Version C,3227.7
77,Version A,4396.9
78,Version C,4137.62
79,Version B,2921.01
80,Version C,3519.19
81,Version B,2932.17
82,Version B,3388.65
83,Version B,4236.63
84,Version B,4238.74
85,Version B,3383.76
86,Version C,3342.07
87,Version A,4166.85
88,Version A,2865.28
89,Version C,3226.16
90,Version B,3059.65
91,Version A,3112.56
92,Version C,3226.26
93,Version B,3765.16
94,Version C,3728.26
95,Version B,3099.23
96,Version B,2768.92
97,Version B,2572.56
98,Version C,3062.21
99,Version A,3491.37
100,Version Zero,3661.88
101,Version Zero,1576.29
102,Version Zero,2811.64
103,Version Zero,1642.63
104,Version Zero,2264.65
105,Version Zero,2298.64
106,Version Zero,2341.87
107,Version Zero,2402.23
108,Version Zero,2128.94
109,Version Zero,2397.42
110,Version Zero,2615.71
111,Version Zero,1547.95
112,Version Zero,1313.47
113,Version Zero,2180.54
114,Version Zero,2357.35
115,Version Zero,3160.78
116,Version Zero,2693.74
117,Version Zero,1915.75
118,Version Zero,2651.79
119,Version Zero,2486.62
120,Version Zero,1941.6
121,Version Zero,2242.63
122,Version Zero,2794.33
123,Version Zero,2864.86
124,Version Zero,3203.85
125,Version Zero,3445.03
126,Version Zero,3299.34
127,Version Zero,3008.09
128,Version Zero,1414.4
129,Version Zero,3016.37
130,Version Zero,2190.51
131,Version Zero,3257.28
132,Version Zero,1303.48
133,Version Zero,2817.79
134,Version Zero,2955.98
135,Version Zero,2607.28
136,Version Zero,2835.03
137,Version Zero,1680.8
138,Version Zero,3452.08
139,Version Zero,2498.05
140,Version Zero,1719.42
141,Version Zero,2176.71
142,Version Zero,2168.11
143,Version Zero,1753.24
144,Version Zero,1892.46
145,Version Zero,1969.55
146,Version Zero,1313.85
147,Version Zero,3016.56
148,Version Zero,2776.75
149,Version Zero,2056.73
150,Version Zero,1783.6
151,Version Zero,1411.92
152,Version Zero,2808.03
153,Version Zero,1619.82
154,Version Zero,2940.19
155,Version Zero,2965.29
156,Version Zero,1578.71
157,Version Zero,1629.45
158,Version Zero,3403.35
159,Version Zero,1743.81
160,Version Zero,3441.13
161,Version Zero,1799.67
162,Version Zero,1747.49
163,Version Zero,2821.59
164,Version Zero,2506.02
165,Version Zero,2680.81
166,Version Zero,1978.16
167,Version Zero,3599.35
168,Version Zero,4110.12
169,Version Zero,4499.29
170,Version Zero,2406.32
171,Version Zero,3036.78
172,Version Zero,4359.66
173,Version Zero,3043.15
174,Version Zero,3190.58
175,Version Zero,4243.3
176,Version Zero,4685.45
177,Version Zero,3611.26
178,Version Zero,3123.6
179,Version Zero,3286.31
180,Version Zero,4060.32
181,Version Zero,2947.07
182,Version Zero,3658.95
183,Version Zero,3377.22
184,Version Zero,2555.06
185,Version Zero,4058.69
186,Version Zero,3802.17
187,Version Zero,2759.05
188,Version Zero,1639.02
189,Version Zero,2309.56
190,Version Zero,2093.65
191,Version Zero,2228.69
192,Version Zero,2342.57
193,Version Zero,3224.51
194,Version Zero,1690.71
195,Version Zero,1863.6
196,Version Zero,2342.66
197,Version Zero,2254.55
198,Version Zero,2387.46
199,Version Zero,2834.45
200,Version Zero,2413.95
1,Version A,1601.23
2,Version C,3897.07
3,Version C,3278.19
4,Version C,2957.36
5,Version C,3260.45
6,Version C,3165.26
7,Version B,2722.19
8,Version A,3054.69
9,Version B,1682.43
10,Version A,2924.79
12,Version A,2195.25
13,Version A,1759.31
14,Version B,2929.03
15,Version A,1676.79
16,Version A,2010.34
17,Version A,1933.36
18,Version A,1451.82
19,Version B,2367.96
20,Version A,2800.8
21,Version C,2033.29
22,Version A,1131.52
23,Version A,2306.5
24,Version A,2077.16
25,Version A,1950.23
26,Version A,2175.1
27,Version A,1559.32
28,Version C,3156.28
29,Version A,3764.46
30,Version B,2530.37
31,Version B,3970.95
32,Version B,2521.22
33,Version C,2870.61
34,Version C,2143.68
35,Version C,3371.9
36,Version B,2396.5
37,Version B,3747.51
38,Version C,2097.09
39,Version C,2402.58
40,Version C,2850.22
41,Version C,3600.89
42,Version B,3855.83
43,Version C,4255.18
44,Version B,3704.75
45,Version B,3505.2
46,Version C,2183.9
47,Version C,2866.7
48,Version A,2018.69
49,Version C,3058.49
50,Version B,3821.66
51,Version C,3035.18
52,Version C,2493.65
53,Version B,2683.68
54,Version B,2357.76
55,Version B,3442.09
56,Version A,3052.83
57,Version B,2702.72
58,Version C,3622.73
59,Version B,2015.07
60,Version A,3513.35
61,Version B,2092.48
62,Version C,3650.83
63,Version C,2834.56
64,Version B,3486.5
65,Version A,2890.88
66,Version B,3683.52
67,Version B,4090.47
68,Version B,3394.19
69,Version B,4269.16
70,Version B,2654.25
71,Version C,2305.86
72,Version B,2430.82
73,Version A,2674.55
74,Version B,2968.39
75,Version B,2108.51
76,Version C,2498.92
77,Version A,4245.35
78,Version C,2927.89
79,Version B,2545.42
80,Version C,3016.51
81,Version B,3038.64
82,Version B,3172.8
83,Version B,2703.06
84,Version B,2696.85
85,Version B,2493.5
86,Version C,2838.26
87,Version A,3772.25
88,Version A,3575.85
89,Version C,3085.34
90,Version B,3124.53
91,Version A,2614.72
92,Version C,3304.77
93,Version B,3037.38
94,Version C,3315.41
95,Version B,3526.42
96,Version B,2833.14
97,Version B,3731.76
98,Version C,3808.26
99,Version A,2546
100,Version Zero,2665.95
101,Version Zero,2036.49
102,Version Zero,1732.92
103,Version Zero,2370.9
104,Version Zero,2508.46
105,Version Zero,1466.65
106,Version Zero,2895.89
107,Version Zero,1721.39
108,Version Zero,2656.71
109,Version Zero,2412.15
110,Version Zero,1412.83
111,Version Zero,1554.96
112,Version Zero,2070.35
113,Version Zero,2528.31
114,Version Zero,1543.92
115,Version Zero,2705.55
116,Version Zero,1619.76
117,Version Zero,3009.06
118,Version Zero,1674.65
119,Version Zero,1860.86
120,Version Zero,2352.69
